uniq_id,ru_old_orth,ru_new_orth,lc_translit_old,lc_translit_new,alt_name_old_orth,alt_name_new_orth,alt_name_old_trans,alt_name_new_trans,beg_yr,end_yr,xy_type,x_coord,y_coord,pres_loc,pres_country,country_code,ru_old_featuretype,ru_new_featuretype,ru_translit_old_featuretype,ru_translit_new_featuretype,en_featuretype,id_featuretype,lc_featuretype,admin_level,SOURCE,description,geonameId,partof_id,txt_id
94,Верейский уѣздѣ,Верейский уезд,Vereiskii uiezdie,Vereiskii uezd,,,,,1785,1796,POINT,36.17194,55.34472,"Vereya, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
95,Верхнеудинский уѣздѣ,Верхнеудинский уезд,Verkhneudinskii uiezdie,Verkhneudinskii uezd,,,,,1785,1796,POINT,107.6,51.833333,"Ulan-Ude, Buryatia",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,9,
96,Волоколамский уѣздѣ,Волоколамский уезд,Volokolamskii uiezdie,Volokolamskii uezd,,,,,1785,1796,POINT,35.96944,56.03361,"Volokolamsk, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
97,Гадяцкий уѣздѣ,Гадяцкий уезд,Gadiatskii uiezdie,Gadiatskii uezd,,,,,1785,1796,POINT,33.99099,50.37112,"Hadyach, Poltavs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,38,
98,Гороховецкий уѣздѣ,Гороховецкий уезд,Gorokhovetskii uiezdie,Gorokhovetskii uezd,,,,,1785,1796,POINT,42.69351,56.20152,"Gorokhovets, Vladimir Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,3,
99,Динабургский уѣздѣ,Динабургский уезд,Dinaburgskii uiezdie,Dinaburgskii uezd,,,,,1785,1796,POINT,26.53333,55.88333,"Daugavpils, Daugavpils pilsēta",Latvia,LV,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,24,
100,Дмитровский уѣздѣ,Дмитровский уезд,Dmitrovskii uiezdie,Dmitrovskii uezd,,,,,1785,1796,POINT,37.52041,56.34485,"Dmitrov, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
101,Донковский уѣздѣ,Донковский уезд,Donkovskii uiezdie,Donkovskii uezd,,,,,1785,1796,POINT,39.15553,53.25155,"Dankov, Lipetsk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,28,
102,Елецкий уѣздѣ,Елецкий уезд,Eletskii uiezdie,Eletskii uezd,,,,,1785,1796,POINT,38.50169,52.62366,"Yelets, Lipetsk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,21,
103,Епифанский уѣздѣ,Епифанский уезд,Epifanskii uiezdie,Epifanskii uezd,,,,,1785,1796,POINT,38.55181,53.82526,"Yepifan, Tula Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,35,
104,Зарайский уѣздѣ,Зарайский уезд,Zaraiskii uiezdie,Zaraiskii uezd,,,,,1785,1796,POINT,38.87841,54.7605,"Zaraysk, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,28,
105,Звенигородский уѣздѣ,Звенигородский уезд,Zvenigorodskii uiezdie,Zvenigorodskii uezd,,,,,1785,1796,POINT,36.85918,55.73402,"Zvenigorod, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
106,Зубцовский уѣздѣ,Зубцовский уезд,Zubtsovskii uiezdie,Zubtsovskii uezd,,,,,1785,1796,POINT,34.58935,56.17534,"Zubtsov, Tver Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,33,
107,Изюмский уѣздѣ,Изюмский уезд,Iziumskii uiezdie,Iziumskii uezd,,,,,1785,1796,POINT,37.24848,49.20875,"Izyum, Kharkiv Oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,37,
108,Касимовский уѣздѣ,Касимовский уезд,Kasimovskii uiezdie,Kasimovskii uezd,,,,,1785,1796,POINT,41.39528,54.94111,"Kasimov, Ryazan Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,28,
109,Кашинский уѣздѣ,Кашинский уезд,Kashinskii uiezdie,Kashinskii uezd,,,,,1785,1796,POINT,37.60806,57.35917,"Kashin, Tver Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,33,
110,Каширский уѣздѣ,Каширский уезд,Kashirskii uiezdie,Kashirskii uezd,,,,,1785,1796,POINT,38.16694,54.84444,"Kashira, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,35,
111,Керенский уѣздѣ,Керенский уезд,Kerenskii uiezdie,Kerenskii uezd,,,,,1785,1796,POINT,43.05744,53.69157,"Vadinsk, Penza Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,22,
112,Кинешемский уѣздѣ,Кинешемский уезд,Kineshemskii uiezdie,Kineshemskii uezd,,,,,1785,1796,POINT,42.12894,57.43914,"Kineshma, Ivanovo Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,14,
113,Киренский уѣздѣ,Киренский уезд,Kirenskii uiezdie,Kirenskii uezd,,,,,1785,1796,POINT,108.11194,57.78528,"Kirensky District, Irkutsk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,9,
114,Климовицкий уѣздѣ,Климовицкий уезд,Klimovitskii uiezdie,Klimovitskii uezd,,,,,1785,1796,POINT,31.9586,53.6079,"Klimavichy, Mogilev Province",Belarus,BY,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,16,
115,Козельский уѣздѣ,Козельский уезд,Kozel'skii uiezdie,Kozel'skii uezd,,,,,1785,1796,POINT,35.77159,54.03746,"Kozelsk, Kaluga Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,12,
116,Козловский уѣздѣ,Козловский уезд,Kozlovskii uiezdie,Kozlovskii uezd,,,,,1785,1796,POINT,40.4907,52.8978,"Michurinsk, Tambov Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,32,
117,Коломенский уѣздѣ,Коломенский уезд,Kolomenskii uiezdie,Kolomenskii uezd,,,,,1785,1796,POINT,38.77833,55.07944,"Kolomna, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
118,Кароченский уѣздѣ,Кароченский уезд,Karochenskii uiezdie,Karochenskii uezd,Короченский уѣздѣ,Короченский уезд,Korochenskii uiezdie,Korochenskii uezd,1785,1796,POINT,37.18598,50.8132,"Korocha, Belgorod Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,15,
119,Краснослободский уѣздѣ,Краснослободский уезд,Krasnoslobodskii uiezdie,Krasnoslobodskii uezd,,,,,1785,1796,POINT,43.78963,54.4253,"Krasnoslobodsk, Mordovia",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,22,
120,Лебедянский уѣздѣ,Лебедянский уезд,Lebedianskii uiezdie,Lebedianskii uezd,,,,,1785,1796,POINT,39.16639,53.01942,"Lebedyan, Lipetsk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,32,
121,Ливенский уѣздѣ,Ливенский уезд,Livenskii uiezdie,Livenskii uezd,,,,,1785,1796,POINT,37.60689,52.42534,"Livny, Oryol Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,21,
122,Лубенский уѣздѣ,Лубенский уезд,Lubenskii uiezdie,Lubenskii uezd,,,,,1785,1796,POINT,32.99694,50.01625,"Lubny, Poltavs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,13,
123,Любимский уѣздѣ,Любимский уезд,Liubimskii uiezdie,Liubimskii uezd,,,,,1785,1796,POINT,40.68433,58.3625,"Lyubim, Yaroslavl Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,39,
124,Мезенский уѣздѣ,Мезенский уезд,Mezenskii uiezdie,Mezenskii uezd,,,,,1785,1796,POINT,44.2542,65.8401,"Mezen, Arkhangelsk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,2,
125,Миргородский уѣздѣ,Миргородский уезд,Mirgorodskii uiezdie,Mirgorodskii uezd,,,,,1785,1796,POINT,33.60886,49.96854,"Myrhorod, Poltavs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,13,
126,Миропольский уѣздѣ,Миропольский уезд,Miropol'skii uiezdie,Miropol'skii uezd,,,,,1785,1796,POINT,35.26233,51.023,"Myropillya, Sums'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,37,
127,Можайский уѣздѣ,Можайский уезд,Mozhaiskii uiezdie,Mozhaiskii uezd,,,,,1785,1796,POINT,36.02722,55.50194,"Mozhaysk, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
128,Мстиславский уѣздѣ,Мстиславский уезд,Mstislavskii uiezdie,Mstislavskii uezd,,,,,1785,1796,POINT,31.7217,54.0185,"Mstsislaw, Mogilev Province",Belarus,BY,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,16,
129,Наровчатовский уѣздѣ,Наровчатовский уезд,Narovchatovskii uiezdie,Narovchatovskii uezd,,,,,1785,1796,POINT,43.69458,53.87654,"Narovchat, Penza Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,22,
130,Нижеломовский уѣздѣ,Нижеломовский уезд,Nizhelomovskii uiezdie,Nizhelomovskii uezd,,,,,1785,1796,POINT,43.67663,53.53041,"Nizhny Lomov, Penza Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,22,
131,Новосильский уѣздѣ,Новосильский уезд,Novosil'skii uiezdie,Novosil'skii uezd,,,,,1785,1796,POINT,37.04048,52.97387,"Novosil, Oryol Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,35,
132,Нежинский уѣздѣ,Нежинский уезд,Nezhinskii uiezdie,Nezhinskii uezd,,,,,1785,1796,POINT,31.88688,51.04801,"Nizhyn, Chernihivs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,38,
133,Оршанский уѣздѣ,Оршанский уезд,Orshanskii uiezdie,Orshanskii uezd,,,,,1785,1796,POINT,30.4172,54.5081,"Orsha, Vitebsk Region",Belarus,BY,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,16,
134,Островский уѣздѣ,Островский уезд,Ostrovskii uiezdie,Ostrovskii uezd,,,,,1785,1796,POINT,28.35368,57.34395,"Ostrov, Pskov Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,25,
135,Переяславский уѣздѣ,Переяславский уезд,Pereiaslavskii uiezdie,Pereiaslavskii uezd,,,,,1785,1796,POINT,31.4795,50.08768,"Pereyaslav-Khmel'nyts'kyi, Kyivs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,13,
136,Петровский уѣздѣ,Петровский уезд,Petrovskii uiezdie,Petrovskii uezd,,,,,1785,1796,POINT,39.26928,57.01039,"Petrovskoye, Yaroslavl Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,39,
137,Пирятинский уѣздѣ,Пирятинский уезд,Piriatinskii uiezdie,Piriatinskii uezd,,,,,1785,1796,POINT,32.50621,50.24242,"Pyryatyn, Poltavs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,38,
138,Полотавский уѣздѣ,Полотавский уезд,Polotavskii uiezdie,Polotavskii uezd,,,,,1785,1796,POINT,34.54073,49.59373,"Poltava, Poltavs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,8,
139,Пошехонский уѣздѣ,Пошехонский уезд,Poshekhonskii uiezdie,Poshekhonskii uezd,,,,,1785,1796,POINT,39.13531,58.49928,"Poshekhonye, Yaroslavl Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,39,
140,Прилуцкий уѣздѣ,Прилутцкий уезд,Priluttskii uiezdie,Priluttskii uezd,,,,,1785,1796,POINT,32.38761,50.59323,"Pryluky, Chernihivs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,38,
141,Рогачевский уѣздѣ,Рогачевский уезд,Rogachevskii uiezdie,Rogachevskii uezd,,,,,1785,1796,POINT,30.0495,53.0934,"Rahačoŭ, Homiel Province",Belarus,BY,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,16,
142,Ростовский уѣздѣ,Ростовский уезд,Rostovskii uiezdie,Rostovskii uezd,,,,,1785,1796,POINT,39.41394,57.1914,"Rostov, Yaroslavl Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,39,
143,Рузский уѣздѣ,Рузский уезд,Ruzskii uiezdie,Ruzskii uezd,,,,,1785,1796,POINT,36.19522,55.69898,"Ruza, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
144,Саранский уѣздѣ,Саранский уезд,Saranskii uiezdie,Saranskii uezd,,,,,1785,1796,POINT,45.1749,54.1838,"Saransk, Mordovia",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,22,
145,Свиажский уѣздѣ,Свиажский уезд,Sviazhskii uiezdie,Sviazhskii uezd,,,,,1785,1796,POINT,48.66051,55.77329,"Sviyazhsk, Tatarstan",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,11,
147,Сосницкий уѣздѣ,Сосницкий уезд,Sosnitskii uiezdie,Sosnitskii uezd,,,,,1785,1796,POINT,32.49985,51.52387,"Sosnytsya, Chernihivs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,19,
148,Старобыховский уѣздѣ,Старобыховский уезд,Starobykhovskii uiezdie,Starobykhovskii uezd,,,,,1785,1796,POINT,30.2454,53.521,"Bykhaw, Mogilev Province",Belarus,BY,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,16,
149,Стародубовский уѣздѣ,Стародубовский уезд,Starodubovskii uiezdie,Starodubovskii uezd,,,,,1785,1796,POINT,33.67942,52.2405,"Seredyno-Buds'kyi district, Sums'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,19,
150,Суздальский уѣздѣ,Суздальский уезд,Suzdal'skii uiezdie,Suzdal'skii uezd,,,,,1785,1796,POINT,40.44668,56.42274,"Suzdal, Vladimir Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,3,
151,Темниковский уѣздѣ,Темниковский уезд,Temnikovskii uiezdie,Temnikovskii uezd,,,,,1785,1796,POINT,43.21483,54.63023,"Temnikov, Mordovia",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,32,
152,Челябинский уѣздѣ,Челябинский уезд,Cheliabinskii uiezdie,Cheliabinskii uezd,,,,,1785,1796,POINT,61.42915,55.15402,"Chelyabinsk, Chelyabinsk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,36,
153,Чериковский уѣздѣ,Чериковский уезд,Cherikovskii uiezdie,Cherikovskii uezd,,,,,1785,1796,POINT,31.3831,53.5689,"Čerykaŭ, Mogilev Province",Belarus,BY,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,16,
155,Чухломский уѣздѣ,Чухломский уезд,Chukhlomskii uiezdie,Chukhlomskii uezd,,,,,1785,1796,POINT,42.68318,58.75375,"Chukhloma, Kostroma Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,14,
156,Шацкий уѣздѣ,Шацкий уезд,Shatskii uiezdie,Shatskii uezd,,,,,1785,1796,POINT,41.71191,54.02576,"Shatsk, Ryazan Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,32,
157,Юрьевцкий уѣздѣ,Юрьевцкий уезд,Iur'evtskii uiezdie,Iur'evtskii uezd,,,,,1785,1796,POINT,43.1041,57.32007,"Yuryevets, Ivanovo Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,14,
158,Яренский уѣздѣ,Яренский уезд,Iarenskii uiezdie,Iarenskii uezd,,,,,1785,1796,POINT,49.09162,62.16755,"Lenskiy rayon, Arkhangelsk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,4,
159,Аткарский уѣздѣ,Аткарский уезд,Atkarskii uiezdie,Atkarskii uezd,,,,,1785,1796,POINT,45.00775,51.87185,"Atkarsk, Saratov Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,29,
160,Богодуховский уѣздѣ,Богодуховский уезд,Bogodukhovskii uiezdie,Bogodukhovskii uezd,,,,,1785,1796,POINT,35.52765,50.16466,"Bohodukhiv, Kharkiv Oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,37,
161,Борзнянский уѣздѣ,Борзнянский уезд,Borznianskii uiezdie,Borznianskii uezd,,,,,1785,1796,POINT,32.4269,51.25464,"Borzna, Chernihivs'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,38,
162,Борисоглебский уѣздѣ,Борисоглебский уезд,Borisoglebskii uiezdie,Borisoglebskii uezd,,,,,1785,1796,POINT,42.08494,51.36713,"Borisoglebsk, Voronezh Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,32,
163,Бронницкий уѣздѣ,Бронницкий уезд,Bronnitskii uiezdie,Bronnitskii uezd,,,,,1785,1796,POINT,38.26188,55.42112,"Bronnitsy, Moscow Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,1,
164,Брянский уѣздѣ,Брянский уезд,Brianskii uiezdie,Brianskii uezd,,,,,1785,1796,POINT,34.37167,53.25209,"Bryansk, Bryansk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,21,
165,Белопольский уѣздѣ,Белопольский уезд,Belopol'skii uiezdie,Belopol'skii uezd,,,,,1785,1796,POINT,34.31287,51.15016,"Bilopillya, Sums'ka oblast",Ukraine,UA,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,37,
166,Велижский уѣздѣ,Велижский уезд,Velizhskii uiezdie,Velizhskii uezd,,,,,1785,1796,POINT,31.19673,55.60564,"Velizh, Smolensk Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,24,
167,Венденский уѣздѣ,Венденский уезд,Vendenskii uiezdie,Vendenskii uezd,,,,,1785,1796,POINT,25.27456,57.31188,"Cēsis, Cēsis Municipality",Latvia,LV,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,27,
168,Весьегонский уѣздѣ,Весьегонский уезд,Ves'egonskii uiezdie,Ves'egonskii uezd,,,,,1785,1796,POINT,37.2604,58.66398,"Vesyegonsk, Tver Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,33,
169,Вольмарский уѣздѣ,Вольмарский уезд,Vol'marskii uiezdie,Vol'marskii uezd,,,,,1785,1796,POINT,25.42751,57.54108,"Valmiera, Valmieras pilsēta",Latvia,LV,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,27,
170,Вязниковский уѣздѣ,Вязниковский уезд,Viaznikovskii uiezdie,Viaznikovskii uezd,,,,,1785,1796,POINT,42.15563,56.24057,"Vyazniki, Vladimir Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,3,
171,Гдовский уѣздѣ,Гдовский уезд,Gdovskii uiezdie,Gdovskii uezd,,,,,1785,1796,POINT,27.81977,58.74424,"Gdov, Pskov Oblast",Russia,RU,уѣздѣ,уезд,uiezdie,uezd,county,,,adminL2,,,,25,
