,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,uezd_modern_sp,uezd_stem,page,lc_translit
200,92,Бѣлоцерковка,,91.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОЦЕРКОВКА , мѣстечко Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Въ ономъ бываетъ въ году двѣ ярмарки :одна въ десятую пятницу, другая Іюля 27 дня. Торгуютъ на оныхъ и въ еженедѣльные торжки пріѣзжіе изъ уѣзду жители разными мѣлочными товарами тамо родящимися и дѣлающимися, какъ-то хлѣбомъ, горячимъ виномъ, разнымъ скотомъ, дегтемъ , овчинами, кожами и проч. иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.",Белоцерковка,not_found,Белоцерковка,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=49.08008&west=29.72503&east=34.35625&north=51.49413&name=%D0%91%D0%B5%D0%BB%D0%BE%D1%86%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P,None,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Миргородскомъ уѣздѣ,Миргородском уезде,миргородск,24,Belotserkovka
211,98,Барковъ,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=25,"БАРКОВЪ, мѣстечко Полотскаго Намѣстничества въ Динабургскомъ уѣздѣ. Въ семъ мѣстѣ бываетъ въ году двѣ ярмарки; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами , виномъ и пивомъ.",Барков,not_found,Барков,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%91%D0%B0%D1%80%D0%BA%D0%BE%D0%B2&username=jaguillette&featureClass=P,None,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабургскомъ уѣздѣ,Динабургском уезде,динабургск,26,"Barkov"""
233,105,Веневской Николаевской,,127.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=25,"ВЕНЕВСКОЙ НИКОЛАЕВСКОЙ, монастырь Тульскаго Намѣстничества и уѣзду. Здѣсь бываетъ годовая ярмарка Августа 15 дня , на которую пріѣзжаютъ съ товарами изъ Тулы , Венева и. изъ ближнихъ селъ и деревень.",Веневской Николаевской,not_found,Веневской Николаевской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.8329&west=35.5421&east=39.6827&north=55.0867&name=%D0%92%D0%B5%D0%BD%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9+%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Тульскаго уѣздѣ,Тульского уезде,тульск,26,Venevskoi Nikolaevskoi
241,108,Верхній Удинскъ,,9.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=26,"ВЕРХНІЙ УДИНСКЪ, городъ Иркутскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки : первая Февраля съ 15 до половины Марта, а вторая Іюня съ 15 до половины Іюля ; торговля и промыслъ на оныхъ состоитъ изъ разныхъ привозимыхъ изъ Иркутска и другихъ городовъ купцами Россійскихъ и Нѣмецкихъ товаровъ, на которые вымѣниваютъ у здѣшнихъ иновѣрцовъ пушные товары , рогатой скотъ, лошадей и проч. и отвозятъ чрезъ Троицкую крѣпость въ Кяхту для промѣну Китайцамъ.",Верхний Удинск,not_found,Верхний Удинск,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.5&west=91.4&east=180&north=90&name=%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B8%D0%B9+%D0%A3%D0%B4%D0%B8%D0%BD%D1%81%D0%BA&username=jaguillette&featureClass=P,None,geonames,Иркутскаго Намѣстничества,Иркутского Наместничества,иркутск,not_in_text,not_иn_text,нот_ин_теxт,27,"Verkhnіi Udinsk"""
242,108,Верхній Удинскъ,,9.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=26,"ВЕРХНІЙ УДИНСКЪ, городъ Иркутскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки : первая Февраля съ 15 до половины Марта, а вторая Іюня съ 15 до половины Іюля ; торговля и промыслъ на оныхъ состоитъ изъ разныхъ привозимыхъ изъ Иркутска и другихъ городовъ купцами Россійскихъ и Нѣмецкихъ товаровъ, на которые вымѣниваютъ у здѣшнихъ иновѣрцовъ пушные товары , рогатой скотъ, лошадей и проч. и отвозятъ чрезъ Троицкую крѣпость въ Кяхту для промѣну Китайцамъ.",Верхний Удинск,not_found,Верхний Удин,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.5&west=91.4&east=180&north=90&name=%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B8%D0%B9+%D0%A3%D0%B4%D0%B8%D0%BD&username=jaguillette&featureClass=P,None,geonames,Иркутскаго Намѣстничества,Иркутского Наместничества,иркутск,not_in_text,not_иn_text,нот_ин_теxт,27,"Verkhnіi Udinsk"""
243,109,Верховажской,,4.0,not_found,not_found,посадъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=26,"ВЕРХОВАЖСКОЙ, посадъ Вологодскаго Намѣстничества. Здѣсь бываетъ ярмарка около 15 числа Марша мѣсяца потри дни. Останавливаются здѣсь купцы съ товарами ѣдущіе съ Благовѣщенской Важенской ярмарки; также съѣзжается туда и крестьянство съ своими для продажи пріуготовленіями.",Верховажской,not_found,Верховажской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=57.25&west=37.83&east=57.25&north=64.08&name=%D0%92%D0%B5%D1%80%D1%85%D0%BE%D0%B2%D0%B0%D0%B6%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,not_in_text,not_иn_text,нот_ин_теxт,27,Verkhovazhskoi
246,112,Вилюйское Верхнее,,9.0,not_found,not_found,зимовье,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВИЛЮЙСКОЕ ВЕРХНЕЕ и СРЕДНЕЕ , зимовье Иркутскаго Намѣстничества. Въ оныхъ бываютъ ярмарки въ Сентябрѣ , Октябрѣ и Ноябрѣ мѣсяцахъ,",Вилюйское Верхнее,not_found,Вилюйское Верхнее,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.5&west=91.4&east=180&north=90&name=%D0%92%D0%B8%D0%BB%D1%8E%D0%B9%D1%81%D0%BA%D0%BE%D0%B5+%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B5%D0%B5&username=jaguillette&featureClass=P,None,geonames,Иркутскаго Намѣстничества,Иркутского Наместничества,иркутск,not_in_text,not_иn_text,нот_ин_теxт,28,Viliuiskoe Verkhnee
249,114,Вознесенской,,59.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВОЗНЕСЕНСКОЙ, погостъ Владимерскаго Намѣстничества въ Гороховскомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ въ день Вознесенія Господня.",Вознесенской,not_found,Вознесенской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.133333&west=36.416667&east=44.416667&north=60.133333&name=%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Владимерскаго Намѣстничества,Владимерского Наместничества,владимерск,Гороховскомъ уѣздѣ,Гороховском уезде,гороховск,28,Voznesenskoi
251,116,Володимерецъ,,25.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВОЛОДИМЕРЕЦЪ, мѣстечко Псковскаго Намѣстничества. Здѣсь учреждена ярмарка въ день Николая Чудотворца, на которую пріѣзжаютъ изъ разныхъ мѣстъ съ мѣлочнымъ товаромъ.",Володимерец,not_found,Володимерец,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=55.1937102573&west=24.1218047142&east=32.1900482178&north=59.0651312501&name=%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B5%D1%80%D0%B5%D1%86&username=jaguillette&featureClass=P,None,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,not_in_text,not_иn_text,нот_ин_теxт,28,"Volodimerets"""
254,118,Волокопинежская,,,not_found,not_found,деревня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=28,"ВОЛОКОПИНЕЖСКАЯ , деревня въ Двинской Провинціи близъ рубежа Кеврольскаго. Здѣсь бываетъ въ году ярмарка, именуемая Волокопинежская, въ первыхъ числахъ Декабря мѣсяца; а по тому зовется и Никольскою. По большей части на сію ярмарку пріѣзжаютъ Архангельскіе и Холмогорскіе купцы съ товарами не высокой цѣны для продажи крестьянамъ и для покупки у нихъ деревенскихъ товаровъ , на что привозятъ съ собою деньги.",Волокопинежская,not_found,Волокопинежская,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=38.6&west=24.8&east=180&north=78.0&name=%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BF%D0%B8%D0%BD%D0%B5%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&featureClass=P,None,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,not_иn_text,нот_ин_теxт,29,Volokopinezhskaia
