,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,admin1_partof,ru_uezd,uezd_modern_sp,uezd_stem,admin2_partof,page,lc_translit
28,12,Алексѣевка,,5.0,40.3374,52.1621,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Lipetsk,Russia,582934,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
29,12,Алексѣевка,,5.0,37.8605,51.7277,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Kursk,Russia,582944,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
30,12,Алексѣевка,,5.0,40.2292,51.6776,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Voronezj,Russia,582947,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
31,12,Алексѣевка,,5.0,40.67866,48.59563,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Rostov,Russia,582958,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
32,12,Алексѣевка,,5.0,40.10667,51.855,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Voronezj,Russia,808870,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
33,12,Алексѣевка,,5.0,40.40028,49.59306,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Voronezj,Russia,809055,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
34,12,Алексѣевка,,5.0,38.13028,51.69389,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Kursk,Russia,807160,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
35,12,Алексѣевка,,5.0,41.07861,48.54444,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Rostov,Russia,796751,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
36,12,Алексѣевка,,5.0,38.77409,49.42081,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Luhansk,Ukraine,713552,UA,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
37,12,Алексѣевка,,5.0,38.7252,52.755,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",Алексеевка,Alekseyevka,Алексеевка,Lipetsk,Russia,582913,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames_jsons/Алексеевка_12.json,geonames,Воронежскомъ Намѣстничества,Воронежском Наместничества,воронежск,5.0,not_in_text,not_иn_text,нот_ин_теxт,,11,Alekseevka
