,lat_x,hgr_id,name,alt_name,partof_id,lng,lat_y,_type,source_url,text,name_modern_sp,lc_translit,pres_loc,country,country_code,result_placename,searched_placename,admin1,country_name,src_id,url,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,page
2149,1,726,Фатежъ,,15.0,35.8632,52.0891,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=120,"ФАТЕЖЪ, съ 1779 году городъ Курскаго Намѣстничества. Въ немъ торговой день для окольныхъ поселянъ бываетъ въ Воскресенье.",Фатеж,"Fatezh""","Fatezh, Kursk Oblast",Russia,RU,Fatezh,Фатеж,Kursk,Russia,563300,http://api.geonames.org/search?type=json&username=jaguillette&east=40.183333&name=%D0%A4%D0%B0%D1%82%D0%B5%D0%B6&north=55.716667&south=47.716667&west=32.183333&featureClass=P,geonames,Курскаго Намѣстничества,Курского Наместничества,курск,not_in_text,121
2150,1,727,Феллинъ,,27.0,25.59,58.36389,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=121,"ФЕЛЛИНЪ, съ 1783 году городъ Рижскаго Намѣстничества. Здѣсь ярмарка бываетъ въ году одна за недѣлю Михайлова дни, и та не важна , только почти что для крестьянства; около живущіе дворяне съѣзжаются больше въ Ревелѣ, Перновѣ и Дерптѣ.",Феллин,"Fellin""","Viljandi, Viljandi County",Estonia,EE,Viljandi,Феллин,Viljandimaa,Estonia,587577,http://api.geonames.org/search?type=json&username=jaguillette&east=28.106944&name=%D0%A4%D0%B5%D0%BB%D0%BB%D0%B8%D0%BD&north=60.9475&south=52.9475&west=20.106944&featureClass=P,geonames,Рижскаго Намѣстничества,Рижского Наместничества,рижск,not_in_text,122
2160,1,735,Хвалынскъ,,29.0,48.1058,52.4906,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХВАЛЫНСКЪ, съ 1780 году городъ Саратовскаго Намѣстничества. Здѣсь бываетъ яр-марка Іюня 28 дня , на которую по большей части съѣжается крестьянство.",Хвалынск,"Khvalynsk""","Khvalynsk, Saratov Oblast",Russia,RU,Khvalynsk,Хвалынск,Saratov,Russia,548982,http://api.geonames.org/search?type=json&username=jaguillette&east=51.36&name=%D0%A5%D0%B2%D0%B0%D0%BB%D1%8B%D0%BD%D1%81%D0%BA&north=53.18&south=48.45&west=40.3&featureClass=P,geonames,Саратовскаго Намѣстничества,Саратовского Наместничества,саратовск,not_in_text,123
2161,1,736,Херсонъ,,8.0,32.6178,46.65581,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХЕРСОНЪ, съ 1784 году городъ Екатеринославскаго Намѣстничества. Здѣсь Россійскіе купцы съ Цареградскими Греками и другими торгуютъ Европейскими и Азіатскими товарами, получая и отпуская за море на корабляхъ.",Херсон,"Kherson""","Kherson, Khersons'ka oblast",Ukraine,UA,Kherson,Херсон,Kherson,Ukraine,706448,http://api.geonames.org/search?type=json&username=jaguillette&east=39.14&name=%D0%A5%D0%B5%D1%80%D1%81%D0%BE%D0%BD&north=49.99&south=46.07&west=29.6&featureClass=P,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,123
2162,1,737,Ховань,,56.0,35.50309,55.99746,сельцо,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХОВАНЬ, сельцо Московской Губерніи въ Волоколамскомъ уѣздѣ. Здѣсь бываетъ одна въ году ярмарка въ Іюлѣ мѣсяцѣ , на которой торгуютъ одинъ день разными крестьянскими товарами.",Ховань,Khovan',"Khovan', Moscow Oblast",Russia,RU,Khovan',Ховань,Moskovskaya,Russia,549335,http://api.geonames.org/search?type=json&username=jaguillette&east=40.3419&name=%D0%A5%D0%BE%D0%B2%D0%B0%D0%BD%D1%8C&north=56.981&south=54.2132&west=34.3446&featureClass=P,geonames,Московской Губерніи,Московской Губернии,московск,Волоколамскомъ уѣздѣ,123
2170,1,742,Хотень,,284.0,34.77089,51.08113,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ХОТЕНЬ , село Харьковскаго Намѣстничества въ Сумскомъ уѣздѣ. Въ ономъ бываютъ въ году три ярмарки; на которыя купцы пріѣзжаютъ съ мѣдочными товарами и горячимъ видомъ.",Хотень,Khoten',"Khotin', Sums'ka oblast",Ukraine,UA,Khotin',Хотень,Sumy,Ukraine,706253,http://api.geonames.org/search?type=json&username=jaguillette&east=38.2875&name=%D0%A5%D0%BE%D1%82%D0%B5%D0%BD%D1%8C&north=51.5689&south=48.4869&west=33.5563&featureClass=P,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Сумскомъ уѣздѣ,124
2189,1,758,Череповецъ,,18.0,37.9,59.13333,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=125,"ЧЕРЕПОВЕЦЪ, съ 1776 году городъ Новогородскаго Намѣстничества. Въ немъ бываютъ три годовыя ярмарки: первая Генваря 11, называемая Ѳеодосіевская, вторая Сентября 25, Сергіевская, третія Ноября 26, Георгіевская. Сюда пріѣзжаютъ купцы изъ разныхъ Россійскихъ городовъ съ разными товарами.",Череповец,"Cherepovets""","Cherepovets, Vologda Oblast",Russia,RU,Cherepovets,Череповец,Vologda,Russia,569223,http://api.geonames.org/search?type=json&username=jaguillette&east=39.89&name=%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%BE%D0%B2%D0%B5%D1%86&north=61.31&south=57.1&west=28.65&featureClass=P,geonames,Новогородскаго Намѣстничества,Новогородского Наместничества,новогородск,not_in_text,126
2190,1,759,Чериковъ,,16.0,31.3831,53.5689,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=125,"ЧЕРИКОВЪ, съ 1779 году городъ Могилевскаго Намѣстничества. Здѣсь бываетъ въ году двѣ ярмарки , на которыхъ продаютъ рогатой скотъ, лошадей , соль и прочая.",Чериков,"Cherikov""","Čerykaŭ, Mogilev Province",Belarus,BY,Cherykaw,Чериков,Mogilev,Belarus,629347,http://api.geonames.org/search?type=json&username=jaguillette&east=32.863&name=%D0%A7%D0%B5%D1%80%D0%B8%D0%BA%D0%BE%D0%B2&north=55.194&south=51.9042&west=29.5408&featureClass=P,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,not_in_text,126
2197,1,764,Чернухи,,38.0,32.94196,50.26732,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=126,"ЧЕРНУХИ, мѣстечко Черниговскаго Намѣстничества. Въ немъ бываетъ въ году четыре ярмарки: первая въ день Святыя Троицы, другая Августа 15, третія Декабря 6, четвертая великаго поста на пятой недѣлѣ ; торгъ бываетъ привозимыми изъ уѣздовъ товарами, какъ-то саломъ, рыбою, дегтемъ горячимъ виномъ, нагольными овчинами , шубами , говяжьими кожами, печенымъ хлѣбомъ, съѣстными припасами и другими мѣлочными товарами.",Чернухи,Chernukhi,"Chornukhy, Poltavs'ka oblast",Ukraine,UA,Chornukhy,Чернухи,Poltava,Ukraine,710669,http://api.geonames.org/search?type=json&username=jaguillette&east=35.3&name=%D0%A7%D0%B5%D1%80%D0%BD%D1%83%D1%85%D0%B8&north=55.5&south=47.5&west=27.3&featureClass=P,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,not_in_text,127
2202,1,767,Чечерскъ,,113.0,30.9179,52.9164,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=126,"ЧЕЧЕРСКЪ, мѣстечко Могилевскаго Намѣстничества въ уѣздѣ города Рогачева. Здѣсь бываетъ въ году три ярмарки: первая Генваря 8, вторая Сентября 8, третія въ день Вознесенія.",Чечерск,"Chechersk""","Čačersk, Homiel Province",Belarus,BY,Chachersk,Чечерск,Gomel,Belarus,629390,http://api.geonames.org/search?type=json&username=jaguillette&east=32.863&name=%D0%A7%D0%B5%D1%87%D0%B5%D1%80%D1%81%D0%BA&north=55.194&south=51.9042&west=29.5408&featureClass=P,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Рогачева,127
2204,1,769,Чугуевъ,,37.0,36.68803,49.83588,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=127,"ЧУГУЕВЪ, съ 1780 году городъ Харьковскаго Намѣстничества. Въ ономъ бываетъ ярмарка въ день Преображенія Господня, на которую пріѣзжаютъ со всякими шелковыми и прочими товарами изъ Москвы и изъ другихъ городовъ купцы , такожь и крестьяне.",Чугуев,"Chuguev""","Chuhuiv, Kharkiv Oblast",Ukraine,UA,Chuhuyiv,Чугуев,Kharkiv,Ukraine,710374,http://api.geonames.org/search?type=json&username=jaguillette&east=38.2875&name=%D0%A7%D1%83%D0%B3%D1%83%D0%B5%D0%B2&north=51.5689&south=48.4869&west=33.5563&featureClass=P,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,not_in_text,128
2205,1,770,Чупаховка,,,34.58107,50.3766,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=127,"ЧУПАХОВКА, слобода около бывшаго городка Алешни. Въ оной бываютъ три ярмарки : первая Апрѣля 23, вторая Сентября 8, третія Ноября 21 дня. На оныя пріѣзжаютъ купцы изъ близъ лежащихъ городовъ; торгуютъ сукнами , шелковыми , бумажными и набойчатыми товарами , желѣзомъ , полотномъ, посудою и прочимъ.",Чупаховка,Chupakhovka,"Okhtyrs'kyi district, Sums'ka oblast",Ukraine,UA,Chupakhovka,Чупаховка,Sumy,Ukraine,710353,http://api.geonames.org/search?type=json&username=jaguillette&east=180&name=%D0%A7%D1%83%D0%BF%D0%B0%D1%85%D0%BE%D0%B2%D0%BA%D0%B0&north=78.0&south=38.6&west=24.8&featureClass=P,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,128
2206,1,771,Чухлома,,14.0,42.68318,58.75375,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=127,"ЧУХЛОМА , съ 1778 году городъ Костромскаго Намѣстничества. Подлѣ онаго въ десяти верстахъ разстояніемъ у приходской церкви Великомученицы Варвары 4 Декабря бываетъ многолюдная ярмарка, на коей, исключая другихъ товаровъ, съѣзжающіеся купцы скупаютъ разную мягкую рухлядь, сырыя кожи и овчины. А въ десяти верстахъ разстояніемъ отъ города же, при монастырѣ Чудотворца Аврамія, бываютъ въ году три ярмарки: первая по Вознесеніи въ первое Воскресеніе, вторая по Пасхѣ въ девятую пятницу, третія Октября въ 1 день. Купцы пріѣзжаютъ на сіи ярмарки изъ разныхъ Россійскихъ городовъ съ шелковыми , щепетинными , серебряными и прочими товарами.",Чухлома,Chukhloma,"Chukhloma, Kostroma Oblast",Russia,RU,Chukhloma,Чухлома,Kostroma,Russia,567695,http://api.geonames.org/search?type=json&username=jaguillette&east=44.933333&name=%D0%A7%D1%83%D1%85%D0%BB%D0%BE%D0%BC%D0%B0&north=61.766667&south=53.766667&west=36.933333&featureClass=P,geonames,Костромскаго Намѣстничества,Костромского Наместничества,кострома,not_in_text,128
2209,1,773,Шамово,,94.0,31.3557,54.1895,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=128,"ШАМОВО, мѣстечко Могилевскаго Намѣстничества въ Мстиславскомъ уѣздѣ. Въ немъ бываетъ одна ярмарка въ году.",Шамово,Shamovo,"Shamava, Mogilev Province",Belarus,BY,Shamovo,Шамово,Mogilev,Belarus,622197,http://api.geonames.org/search?type=json&username=jaguillette&east=32.863&name=%D0%A8%D0%B0%D0%BC%D0%BE%D0%B2%D0%BE&north=55.194&south=51.9042&west=29.5408&featureClass=P,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Мстиславскомъ уѣздѣ,129
2230,1,783,Шумячи,,78.0,32.42417,53.85833,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,"ШУМЯЧИ, мѣстечко Могилевскаго Намѣстничества въ Климовицкомъ уѣздѣ. Здѣсь бываютъ двѣ ярмарки въ году.",Шумячи,Shumiachi,"Shumyachi, Smolensk Oblast",Russia,RU,Shumyachi,Шумячи,Smolensk,Russia,493405,http://api.geonames.org/search?type=json&username=jaguillette&east=32.863&name=%D0%A8%D1%83%D0%BC%D1%8F%D1%87%D0%B8&north=55.194&south=51.9042&west=29.5408&featureClass=P,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Климовицкомъ уѣздѣ,130
2232,1,785,Шуя,,3.0,41.38833,56.84865,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,"ШУЯ, съ 1778 году городъ Володимерскаго Намѣстничества. Здѣсь бываетъ годовая ярмарка 24 Іюля , называемая Борисоглѣбская ; да онаго въ уѣздѣ въ отчинѣ Николаевскаго Шартольскаго монастыря въ селѣ Пупкахъ торгуютъ купцы Россійскими и иностранными товарами.",Шуя,Shuia,"Shuya, Ivanovo Oblast",Russia,RU,Shuya,Шуя,Ivanovo,Russia,493231,http://api.geonames.org/search?type=json&username=jaguillette&east=44.416667&name=%D0%A8%D1%83%D1%8F&north=60.133333&south=52.133333&west=36.416667&featureClass=P,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,not_in_text,130
2237,1,787,Юнаковка,,284.0,35.04061,51.12215,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,"ЮНАКОВКА , село Харьковскаго Намѣстничества въ Сумскомъ уѣздѣ. Здѣсь бываетъ въ году четыре ярмарки; на оныя купцы пріѣзжаютъ съ мѣлочными товарами и съ горячимъ виномъ.",Юнаковка,Iunakovka,"Yunakivka, Sums'ka oblast",Ukraine,UA,Yunakivka,Юнаковка,Sumy,Ukraine,688077,http://api.geonames.org/search?type=json&username=jaguillette&east=38.2875&name=%D0%AE%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%D0%BA%D0%B0&north=51.5689&south=48.4869&west=33.5563&featureClass=P,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Сумскомъ уѣздѣ,130
2238,1,788,Юрьевъ Польскій,,3.0,39.67911,56.50339,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=130,"ЮРЬЕВЪ ПОЛЬСКІЙ, съ 1778 году городъ Володимерскаго Намѣстничества. Жители онаго промышляютъ юфтью , также мѣлочными товарами и огородными работами.",Юрьев Польский,"Iur'ev"" Pol'skіi","Yuryev-Polsky, Vladimir Oblast",Russia,RU,Yur’yev-Pol’skiy,Юрьев Польский,Vladimir,Russia,466215,http://api.geonames.org/search?type=json&username=jaguillette&east=44.416667&name=%D0%AE%D1%80%D1%8C%D0%B5%D0%B2+%D0%9F%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9&north=60.133333&south=52.133333&west=36.416667&featureClass=P,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,not_in_text,131
2241,1,791,Яготинъ,,105.0,31.76246,50.27975,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=130,"ЯГОТИНЪ, мѣстечко того же Намѣстничества въ Переяславскомъ уѣздѣ. Въ ономъ бываетъ въ году четыре ярмарки: первая въ Похвальную субботу, вторая въ день Великомученика Георгія, третія въ день Преображенія , четвертая въ день Архистратига Михаила. Купцы пріѣзжаютъ изъ близъ лежа* щихъ городовъ съ красными, крамными и прочими товарами, стеклянною и деревянною посудою, съѣстными припасами; жители продаютъ рогатой скотъ, лошадей, хлѣбъ, смолу, горячее вино и проч. Привозятъ также сюда для продажи жителямъ Крымскую соль.",Яготин,"Iagotin""","Yahotyn, Kyivs'ka oblast",Ukraine,UA,Yahotyn,Яготин,Kiev,Ukraine,688587,http://api.geonames.org/search?type=json&username=jaguillette&east=34.35625&name=%D0%AF%D0%B3%D0%BE%D1%82%D0%B8%D0%BD&north=51.49413&south=49.08008&west=29.72503&featureClass=P,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Переяславскомъ уѣздѣ,131
2242,1,792,Ядринъ,,,46.20622,55.94052,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯДРИНЪ, съ 1781 году городъ Казанскаго Намѣстниче-ства. Въ ономъ городѣ и въ уездѣ ярмарокъ нѣтъ, а бываютъ торжки малые въ каждой недѣлѣ по одному дню; товаръ бываетъ крестьянской , а заморскихъ товаровъ въ приводѣ не бываетъ.",Ядрин,"Iadrin""","Yadrin, Chuvashia Republic",Russia,RU,Yadrin,Ядрин,Chuvashia,Russia,469809,http://api.geonames.org/search?type=json&username=jaguillette&east=180&name=%D0%AF%D0%B4%D1%80%D0%B8%D0%BD&north=78.0&south=38.6&west=24.8&featureClass=P,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,132
2250,1,794,Ямполь,,69.0,37.95634,48.93555,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯМПОЛЬ, слобода Харьковскаго Намѣстничества въ Изюмскомъ уѣздѣ. Здѣсь бываютъ въ году три ярмарки: первая Маія 9, въ день Чудотворца Николая , вторая Ноября 1, въ день Козмы и Даміана, третія Декабря 6, въ день Чудотворца Николая; купцы пріѣзжаютъ на оныя изъ разныхъ городовъ съ шелковыми и прочими товарами.",Ямполь,Iampol',"error, Donetsk Oblast",Ukraine,UA,Yampol',Ямполь,Donetsk,Ukraine,688505,http://api.geonames.org/search?type=json&username=jaguillette&east=38.2875&name=%D0%AF%D0%BC%D0%BF%D0%BE%D0%BB%D1%8C&north=51.5689&south=48.4869&west=33.5563&featureClass=P,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Изюмскомъ уѣздѣ,132
2255,1,796,Ямская,,293.0,43.57015,54.58449,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯМСКАЯ, слобода Пензенскаго Намѣстничества въ Инсарскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка въ девятую пятницу; на оную пріѣзжаютъ купцы изъ близъ лежащихъ городовъ съ недорогими товарами.",Ямская,Iamskaia,"Temnikovsky District, Mordovia",Russia,RU,Staraya Yamskaya Sloboda,Ямская,Mordoviya,Russia,489010,http://api.geonames.org/search?type=json&username=jaguillette&east=46.7277&name=%D0%AF%D0%BC%D1%81%D0%BA%D0%B0%D1%8F&north=54.837&south=52.3247&west=41.8373&featureClass=P,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,Инсарскомъ уѣздѣ,132
2258,1,798,Яренскъ,,4.0,49.09162,62.16755,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯРЕНСКЪ, съ 1780 году городъ Вологодскаго Намѣстничества. Въ ономъ бываетъ въ году одинъ небольшой торгъ Генваря отъ 18 по 23 день раз-ными мѣлочными товарами, на которой пріѣзжаютъ купцы изъ Устюга Великаго, Вологды и Соли-Вычегодской.",Яренск,"Iarensk""","Lenskiy rayon, Arkhangelsk Oblast",Russia,RU,Yarensk,Яренск,Arkhangelskaya,Russia,468983,http://api.geonames.org/search?type=json&username=jaguillette&east=57.25&name=%D0%AF%D1%80%D0%B5%D0%BD%D1%81%D0%BA&north=64.08&south=57.25&west=37.83&featureClass=P,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,not_in_text,132
