,text,_type,name,google_reconcile,google_lat,google_lng,google_url,geo_placename,geo_lat,geo_lng,geo_id,geo_url
БЕРЕЗОВЦА," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Костромскаго Намѣстничества вЪ Чухломскомъ уѣздѣ.Въ немЪ бываетъ ярмарка вЪ день Воздвиженія честнаго креста Господня ; пріѣзжаютъ на оную изЪ окрестныхъ городовъ купцы сЪ малымЪ числомъ лавочныхъ товаровъ.</span>",село,БЕРЕЗОВЦА,"Berezovets, Kostroma Oblast, Russia, 157222",58.6340011,42.2685942,https://maps.googleapis.com/maps/api/geocode/json?address=БЕРЕЗОВЦА,Berezovca,48.38139,27.77694,829571,http://api.geonames.org/search?username=jaguillette&type=json&name=БЕРЕЗОВЦА
БЕРЕЗОВЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Тобольскаго Намѣстничества. Сюда пріѣзжаютъ Тобольскіе купцы каждую весну водою, и торгу-</span>ють сЪ тутошними Россійскими жителями , а особливо сЪ Остяками и Вогуличами; осеньюжь вЪ Тобольскъ назадъ возвращаются.",городъ,БЕРЕЗОВЪ,"Bereziv, Lviv Oblast, Ukraine",49.521111,22.904167,https://maps.googleapis.com/maps/api/geocode/json?address=БЕРЕЗОВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=БЕРЕЗОВЪ
БЕРКУНОВА ," </span><span class=""font0"" style=""font-style:italic;"">деревня</span><span class=""font0""> Московской Губерніи вЪ Волоколамскомъ уѣздѣ.Въ сей деревнѣ бываетЪ годовая ярмарка вЪ девятую пятницу; торгуютЪ одинЪ день разными крестьянскими товарами.</span>",деревня,БЕРКУНОВА ,"Berkunovo, Moskovskaya oblast, Russia, 143715",56.1107659,35.6959806,https://maps.googleapis.com/maps/api/geocode/json?address=БЕРКУНОВА ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=БЕРКУНОВА 
БЕРНИКИ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тульскаго Намѣстничества вЪ КаширскомЪ уѣздѣ. Во время десятой и одинадцатой пятницЪ бываетъ здѣсь ярмарка, на кою ярмарку товары вЪ продажу привозятся изЪ Каширы, а по близости изЪ Тулы </span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> Серпухова, Венева и Зарайска по малому числу москотильной, мѣлочной и прочіе, также сЪѣстные припасы, а паче отЪ обывателей уѢздныхЪ бываетъ вЪ продажѣ пенька, медЪ, воскЪ и прочее издѣлье.</span>",село,БЕРНИКИ,"Berniki, Tula Oblast, Russia, 301119",54.288909,37.2473,https://maps.googleapis.com/maps/api/geocode/json?address=БЕРНИКИ,Berniki,56.8827,33.43825,452805,http://api.geonames.org/search?username=jaguillette&type=json&name=БЕРНИКИ
БИЛЯРСКЪ," </span><span class=""font0"" style=""font-style:italic;"">пригородъ</span><span class=""font0""> Казанскаго Намѣстничества. Каждую недѣлю вЪ одинЪ назначенной день бываетъ здѣсь базарЪ, куда съѣзжаются жители всѢхЪ около лежащихъ мѣстъ; привозятъ на торжище всѣ свои домашнія рукодѣлія, коими они избыточествуютъ. Для купцовъ, на торгъ сей пріѣзжающихъ, сдѣлано нѣсколько деревянныхъ лавокЪ, вЪ которыхЪ продаютЪ они все нужное для земледѣльцевъ.</span>",пригородъ,БИЛЯРСКЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=БИЛЯРСКЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=БИЛЯРСКЪ
БИРЖА," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Полотскаго Намѣстничества вЪ ДинабургскомЪ уѣздѣ.Въ семЪ мѣстѣ бываетъ вЪ году одна ярмарка; торгуютъ Рижскаго дворца крестьяне разными мѣлочными товарами , виномъ и пивомЪ.</span>",мѣстечко,БИРЖА,"ulitsa Lesnaya Birzha, Taganrog, Rostov Oblast, Russia",47.219846,38.9327936,https://maps.googleapis.com/maps/api/geocode/json?address=БИРЖА,Birzha,62.87923,40.67573,6267596,http://api.geonames.org/search?username=jaguillette&type=json&name=БИРЖА
БЛАГОВѢЩЕНСКОЙ ПРИХОДЪ ," </span><span class=""font0"" style=""font-style:italic;"">деревня</span><span class=""font0""> вЪ Архангельскомъ Намѣстничествѣ около Вижева. Здѣсь бываетЪ ярмарка вЪ первыхъ числахъ Марта , по чему называется и Евдокейскою,</span>а слыветЪ Вижевская Благовѣщенская ; купцы пріѣзжаютъ на оную изЪ всѣхЪ торговыхъ городовъ Архангельскаго Намѣстничества и изЪ сосѣднихъ Провинцій. Здѣсь построенъ деревянной гостиной дворЪ со многими лавками и постоялыми избами для пріѣзжающихъ на сію ярмарку купцовъ.",деревня,БЛАГОВѢЩЕНСКОЙ ПРИХОДЪ ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=БЛАГОВѢЩЕНСКОЙ ПРИХОДЪ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=БЛАГОВѢЩЕНСКОЙ ПРИХОДЪ 
БОБРОВИЦА ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко </span><span class=""font0"">Кіевскаго Намѣстничества и уѣзду.Въ ономЪ мѣстечкѣ бываетъ вЪ году двѣ ярмарки.</span>",мѣстечко,БОБРОВИЦА ,"Bobrovytsya, Chernihivs'ka oblast, Ukraine",50.745,31.386944,https://maps.googleapis.com/maps/api/geocode/json?address=БОБРОВИЦА ,Bobrovitsa,60.15807,42.39269,575931,http://api.geonames.org/search?username=jaguillette&type=json&name=БОБРОВИЦА 
БОБРОВСКОЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Пермскаго Намѣстничества вЪ КраснослободскомЪ дистриктѣ. Здѣсь бываетъ вЪ день перво-верховныхЪ АпостоловЪ Петра к Павла и два дни послѣ онаго ярмарка, которая особливо славна лошадиною торговлею. Построено также двадцать деревянныхъ лавокЪ для купцовъ, пріѣзжающихъ на сію ярмарку, гдѣ они складывая свои товары , торгъ производятъ.</span>",село,БОБРОВСКОЕ,"Bobrovskoye, Sverdlovsk Oblast, Russia, 623934",57.49613280000001,64.15940789999999,https://maps.googleapis.com/maps/api/geocode/json?address=БОБРОВСКОЕ,Bobrovskoye,60.48197,44.77001,575876,http://api.geonames.org/search?username=jaguillette&type=json&name=БОБРОВСКОЕ
БОБЫЛЕВСКОЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Уфимскаго Намѣстничества вЪ Челябинскомъ уѣздѣ. Здѣсь бываетъ вЪ году ярмарка Генваря 30 и Октября 1. Торгуютъ разными мѣлочныии товарами.</span>",село,БОБЫЛЕВСКОЕ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=БОБЫЛЕВСКОЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=БОБЫЛЕВСКОЕ
БОГАТИЩЕБО," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тульскаго Намѣстничества вЪ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Іюля 8 дня, на которую товары вЪ продажу привозятся изЪ Каширы , а по близости изЪ Тулы, Серпухова, Венева и Зарайска, по малому числу москотильной , мѣлочной и прочіе съѣстные припасы , а паче отЪ обывателей уѢздныхЪ вЪ продажѣ бываетъ пенька, медЪ, воскЪ и прочее деревенское издѣлье.</span>",село,БОГАТИЩЕБО,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=БОГАТИЩЕБО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=БОГАТИЩЕБО
